Employee_ID,Age,Gender,Department,Job_Role,Education,Marital_Status,Job_Level,Years_At_Company,Years_In_Industry,Monthly_Salary,Job_Satisfaction,Work_Life_Balance,Performance_Score,Training_Hours,Distance_From_Home_KM,Overtime,Attrition,Tenure_Band,Salary_Quartile,Performance_Category,Attrition_Flag
EMP11766,45,Female,Research & Development,R&D Manager,Bachelor's,Married,4,1.9,5.4,80900.0,2.9,3.0,3.3,5,7.1,No,No,1-3 Years,Q3,Good,0
EMP11767,34,Male,Research & Development,Laboratory Technician,Master's,Married,2,0.7,4.1,64500.0,3.9,2.9,3.0,4,11.0,No,No,<1 Year,Q2,Average,0
EMP11768,20,Female,IT,IT Support,Bachelor's,Married,2,1.6,6.2,52700.0,2.3,3.3,3.4,3,5.9,No,No,1-3 Years,Q1,Good,0
EMP11769,32,Female,Research & Development,Laboratory Technician,Master's,Married,1,1.1,3.5,46100.0,4.3,1.8,4.0,1,23.4,No,No,1-3 Years,Q1,Good,0
EMP11770,41,Male,Sales,Sales Manager,Bachelor's,Divorced,4,0.2,2.0,88400.0,2.3,3.1,2.7,5,17.6,No,No,<1 Year,Q4,Average,0
EMP11771,27,Female,Marketing,Marketing Manager,High School,Divorced,2,2.4,0.0,53400.0,3.1,4.2,4.1,5,3.6,No,No,1-3 Years,Q1,Excellent,0
EMP11772,38,Female,IT,IT Manager,Master's,Married,4,5.1,5.4,87600.0,4.3,3.6,3.6,4,3.2,No,No,5-10 Years,Q3,Good,0
EMP11773,42,Male,Marketing,Marketing Manager,Master's,Divorced,3,5.0,6.9,84200.0,2.4,3.1,2.9,3,7.3,No,No,3-5 Years,Q3,Average,0
EMP11774,34,Male,Marketing,Marketing Specialist,Master's,Married,2,6.1,5.1,65600.0,3.3,2.7,2.3,5,16.1,Yes,Yes,5-10 Years,Q2,Average,1
EMP11775,27,Male,Human Resources,HR Specialist,High School,Single,4,10.7,15.5,110200.0,3.0,2.8,3.6,2,5.4,No,No,10+ Years,Q4,Good,0
EMP11776,29,Female,Finance,Accountant,PhD,Married,3,4.8,6.3,75000.0,3.6,4.2,2.9,2,4.7,No,No,3-5 Years,Q3,Average,0
EMP11777,31,Male,Research & Development,Research Scientist,Bachelor's,Married,2,3.4,4.8,62500.0,3.7,2.2,2.3,5,3.7,No,No,3-5 Years,Q2,Average,0
EMP11778,56,Male,Sales,Sales Executive,PhD,Married,5,7.4,11.8,116000.0,3.6,3.1,3.5,1,4.7,No,No,5-10 Years,Q4,Good,0
EMP11779,40,Female,IT,IT Support,Bachelor's,Divorced,3,3.5,7.5,75700.0,5.0,2.7,3.0,4,2.6,No,No,3-5 Years,Q3,Average,0
EMP11780,28,Female,Finance,Financial Analyst,Master's,Divorced,4,4.3,5.4,102500.0,4.1,4.5,2.1,1,3.1,No,No,3-5 Years,Q4,Average,0
EMP11781,34,Male,Marketing,Marketing Specialist,Bachelor's,Single,2,1.7,5.5,42300.0,4.2,3.2,2.6,1,11.5,No,No,1-3 Years,Q1,Average,0
EMP11782,26,Male,Sales,Sales Representative,Bachelor's,Divorced,5,6.2,8.1,106700.0,3.3,2.4,3.4,8,6.1,No,Yes,5-10 Years,Q4,Good,1
EMP11783,57,Male,Finance,Financial Analyst,Master's,Married,4,9.0,7.2,102000.0,2.1,3.3,3.2,3,3.0,No,No,5-10 Years,Q4,Good,0
EMP11784,40,Female,Sales,Sales Representative,Master's,Divorced,2,4.7,6.0,75300.0,3.6,2.0,2.5,2,7.3,Yes,No,3-5 Years,Q3,Average,0
EMP11785,31,Male,Finance,Accountant,Bachelor's,Single,2,5.0,9.4,59100.0,1.4,2.5,1.8,7,9.7,No,No,3-5 Years,Q2,Low,0
EMP11786,40,Female,Research & Development,Laboratory Technician,PhD,Married,4,8.5,10.1,105900.0,3.4,2.4,4.3,5,6.5,No,No,5-10 Years,Q4,Excellent,0
EMP11787,60,Female,IT,IT Manager,Bachelor's,Married,4,11.1,12.4,109600.0,2.8,3.7,2.3,3,11.8,No,No,10+ Years,Q4,Average,0
EMP11788,30,Male,Sales,Sales Manager,Bachelor's,Divorced,3,6.5,8.9,88700.0,1.4,3.9,1.8,2,18.2,No,No,5-10 Years,Q4,Low,0
EMP11789,34,Female,Marketing,Marketing Specialist,Master's,Married,3,4.9,6.1,84800.0,1.0,2.4,3.2,1,11.9,No,No,3-5 Years,Q3,Good,0
EMP11790,34,Male,IT,Systems Analyst,High School,Single,1,0.5,3.4,43300.0,3.2,3.3,2.9,6,2.7,No,No,<1 Year,Q1,Average,0
EMP11791,29,Female,Research & Development,Research Scientist,Master's,Married,3,0.9,3.3,69700.0,3.1,3.8,3.5,1,20.8,No,No,<1 Year,Q3,Good,0
EMP11792,32,Male,Research & Development,Research Scientist,Bachelor's,Married,1,3.3,2.5,49300.0,4.0,1.8,3.3,1,26.0,No,Yes,3-5 Years,Q1,Good,1
EMP11793,35,Female,Marketing,Marketing Manager,Bachelor's,Divorced,3,2.4,3.4,80300.0,2.6,3.1,2.9,5,24.2,No,No,1-3 Years,Q3,Average,0
EMP11794,38,Female,IT,IT Support,Bachelor's,Married,2,4.2,5.5,70300.0,2.8,2.8,2.2,2,12.8,No,No,3-5 Years,Q3,Average,0
EMP11795,38,Male,IT,IT Manager,Bachelor's,Married,4,6.0,7.5,93600.0,3.2,1.6,3.1,2,18.3,No,No,5-10 Years,Q4,Good,0
EMP11796,35,Female,IT,IT Manager,Bachelor's,Single,2,3.6,8.7,64900.0,3.4,3.5,3.6,3,8.9,Yes,No,3-5 Years,Q2,Good,0
EMP11797,20,Male,IT,Systems Analyst,PhD,Married,3,2.5,4.9,69900.0,3.8,3.9,2.9,1,1.5,No,No,1-3 Years,Q3,Average,0
EMP11798,36,Female,IT,IT Support,PhD,Married,2,7.8,13.4,79200.0,4.5,3.5,4.4,4,14.8,No,No,5-10 Years,Q3,Excellent,0
EMP11799,36,Female,Sales,Sales Manager,Master's,Single,2,2.8,4.6,50500.0,3.5,3.2,3.3,2,12.7,No,No,1-3 Years,Q1,Good,0
EMP11800,27,Male,IT,Software Engineer,Bachelor's,Single,2,3.8,7.9,71100.0,3.6,1.3,3.0,3,16.9,No,No,3-5 Years,Q3,Average,0
EMP11801,32,Male,IT,IT Support,Master's,Married,1,1.5,7.0,43400.0,2.4,2.0,3.3,2,5.6,No,No,1-3 Years,Q1,Good,0
EMP11802,47,Male,Human Resources,HR Manager,Bachelor's,Single,3,0.6,6.4,80900.0,2.9,2.8,3.0,3,18.0,No,No,<1 Year,Q3,Average,0
EMP11803,32,Male,Finance,Accountant,Master's,Married,1,1.5,4.8,47400.0,3.6,3.8,3.8,1,12.5,No,No,1-3 Years,Q1,Good,0
EMP11804,41,Female,Research & Development,R&D Manager,Bachelor's,Married,3,7.0,11.3,81100.0,3.8,1.8,2.9,3,1.5,No,No,5-10 Years,Q3,Average,0
EMP11805,34,Male,Research & Development,Research Scientist,Bachelor's,Divorced,2,4.4,6.4,60900.0,3.4,4.3,3.1,3,14.3,No,No,3-5 Years,Q2,Good,0
EMP11806,40,Male,Marketing,Marketing Specialist,Bachelor's,Single,4,10.4,11.7,109500.0,2.0,1.8,2.2,6,3.4,Yes,Yes,10+ Years,Q4,Average,1
EMP11807,41,Male,Research & Development,Research Scientist,Bachelor's,Married,3,5.2,7.5,90100.0,2.4,2.6,2.4,3,16.7,No,No,5-10 Years,Q4,Average,0
EMP11808,40,Female,IT,Systems Analyst,Bachelor's,Divorced,1,1.3,2.2,41300.0,4.3,3.7,2.7,4,12.4,No,No,1-3 Years,Q1,Average,0
EMP11809,32,Female,Finance,Finance Manager,PhD,Divorced,1,4.4,7.3,41400.0,2.8,2.1,3.3,3,9.2,No,No,3-5 Years,Q1,Good,0
EMP11810,29,Female,Sales,Sales Representative,Master's,Single,4,9.3,11.2,100100.0,3.5,3.8,3.9,1,17.9,Yes,No,5-10 Years,Q4,Good,0
EMP11811,26,Male,Research & Development,Research Scientist,High School,Married,3,4.1,7.1,84400.0,3.4,5.0,3.8,3,12.2,Yes,No,3-5 Years,Q3,Good,0
EMP11812,36,Male,Finance,Financial Analyst,Bachelor's,Married,2,2.1,9.0,53300.0,2.2,2.2,2.3,3,12.1,Yes,Yes,1-3 Years,Q1,Average,1
EMP11813,24,Female,Human Resources,HR Manager,Master's,Married,1,0.8,5.4,37900.0,2.8,3.1,3.4,2,2.2,No,No,<1 Year,Q1,Good,0
EMP11814,43,Male,Sales,Sales Manager,Bachelor's,Single,4,6.9,10.4,86100.0,3.1,2.6,3.0,3,6.5,No,No,5-10 Years,Q3,Average,0
EMP11815,32,Male,Sales,Sales Executive,Bachelor's,Married,1,1.8,2.0,28900.0,4.7,4.2,4.0,3,10.6,No,No,1-3 Years,Q1,Good,0
EMP11816,29,Female,Human Resources,HR Specialist,Bachelor's,Married,2,3.0,4.4,59200.0,3.1,2.8,4.1,5,17.5,No,No,1-3 Years,Q2,Excellent,0
EMP11817,20,Male,Marketing,Marketing Specialist,Master's,Married,3,9.9,12.0,94900.0,3.2,4.4,2.1,3,22.7,Yes,No,5-10 Years,Q4,Average,0
EMP11818,24,Female,Marketing,Marketing Analyst,Master's,Single,3,3.4,5.0,76300.0,4.0,3.1,2.8,7,7.0,Yes,No,3-5 Years,Q3,Average,0
EMP11819,26,Female,Sales,Sales Executive,High School,Married,3,5.5,6.3,80500.0,2.5,3.5,2.3,3,16.0,No,No,5-10 Years,Q3,Average,0
EMP11820,37,Male,Marketing,Marketing Analyst,High School,Married,2,1.0,5.3,63800.0,2.8,3.0,2.9,2,2.0,Yes,Yes,<1 Year,Q2,Average,1
EMP11821,24,Male,Human Resources,HR Specialist,Bachelor's,Married,2,0.7,3.2,53000.0,3.6,2.5,2.9,4,16.0,No,No,<1 Year,Q1,Average,0
EMP11822,33,Male,Research & Development,Laboratory Technician,Bachelor's,Married,2,7.3,11.1,67400.0,3.0,2.9,3.0,3,9.0,No,No,5-10 Years,Q2,Average,0
EMP11823,32,Female,Finance,Finance Manager,Bachelor's,Married,1,2.0,0.9,45700.0,5.0,3.4,4.8,5,4.0,No,No,1-3 Years,Q1,Excellent,0
EMP11824,28,Female,Marketing,Marketing Manager,Bachelor's,Single,1,3.0,4.8,47000.0,2.3,2.9,2.4,1,12.9,Yes,No,1-3 Years,Q1,Average,0
EMP11825,34,Male,Research & Development,Research Scientist,Bachelor's,Married,2,5.5,9.0,56300.0,3.5,1.0,2.9,5,19.0,No,No,5-10 Years,Q2,Average,0
EMP11826,38,Male,Marketing,Marketing Analyst,Master's,Divorced,2,3.0,2.3,65700.0,3.9,3.4,3.8,4,15.4,No,No,1-3 Years,Q2,Good,0
EMP11827,23,Female,Human Resources,Recruiter,Bachelor's,Married,2,4.9,6.3,72100.0,5.0,4.1,4.4,4,7.4,No,No,3-5 Years,Q3,Excellent,0
EMP11828,43,Male,Sales,Sales Executive,Bachelor's,Single,1,1.4,0.8,48000.0,4.6,1.5,3.2,3,8.8,No,No,1-3 Years,Q1,Good,0
EMP11829,47,Male,Marketing,Marketing Specialist,Master's,Married,2,5.3,5.9,55300.0,1.8,3.1,3.9,1,7.2,Yes,No,5-10 Years,Q2,Good,0
EMP11830,29,Male,Finance,Financial Analyst,High School,Married,2,2.9,4.2,56000.0,2.9,3.7,3.0,6,3.0,No,No,1-3 Years,Q2,Average,0
EMP11831,36,Female,Human Resources,HR Manager,PhD,Married,4,6.9,10.2,92800.0,3.4,1.8,2.6,5,23.0,No,No,5-10 Years,Q4,Average,0
EMP11832,30,Male,Sales,Sales Manager,Master's,Single,2,3.6,4.7,62000.0,3.4,3.5,3.0,6,1.9,No,No,3-5 Years,Q2,Average,0
EMP11833,42,Female,Research & Development,Research Scientist,Master's,Married,3,5.6,7.1,90900.0,4.9,1.8,3.7,2,6.3,No,No,5-10 Years,Q4,Good,0
EMP11834,31,Female,Finance,Financial Analyst,Bachelor's,Divorced,2,8.9,11.1,75500.0,2.7,3.9,2.0,5,3.8,Yes,No,5-10 Years,Q3,Low,0
EMP11835,20,Female,Finance,Accountant,High School,Divorced,1,3.1,5.0,44300.0,5.0,4.8,2.5,1,17.9,No,No,3-5 Years,Q1,Average,0
EMP11836,24,Female,Sales,Sales Manager,Bachelor's,Married,2,2.0,4.7,55600.0,3.7,3.1,3.4,1,29.9,Yes,No,1-3 Years,Q2,Good,0
EMP11837,28,Male,Marketing,Marketing Analyst,Master's,Single,4,4.4,8.6,94000.0,3.3,4.3,2.3,3,5.9,No,No,3-5 Years,Q4,Average,0
EMP11838,33,Male,Marketing,Marketing Analyst,Master's,Single,2,1.0,3.9,54000.0,2.6,3.2,2.6,5,13.1,No,No,<1 Year,Q1,Average,0
EMP11839,51,Male,Research & Development,Research Scientist,Bachelor's,Married,1,1.1,4.0,40400.0,4.6,3.8,3.6,2,5.4,Yes,No,1-3 Years,Q1,Good,0
EMP11840,39,Male,Research & Development,Laboratory Technician,Master's,Single,2,3.4,5.2,60700.0,3.8,2.9,4.9,1,2.6,No,No,3-5 Years,Q2,Excellent,0
EMP11841,41,Male,Human Resources,Recruiter,Master's,Single,5,15.7,20.8,130600.0,3.3,4.0,3.3,3,7.9,No,No,10+ Years,Q4,Good,0
EMP11842,35,Female,Sales,Sales Executive,High School,Married,4,8.2,10.8,109000.0,1.5,2.3,2.9,5,35.1,Yes,No,5-10 Years,Q4,Average,0
EMP11843,28,Male,Finance,Finance Manager,Bachelor's,Married,2,5.1,7.6,67400.0,4.5,3.1,2.4,5,6.5,No,No,5-10 Years,Q2,Average,0
EMP11844,49,Male,IT,Software Engineer,Master's,Married,2,4.7,7.5,63400.0,1.5,4.1,2.6,1,24.2,Yes,No,3-5 Years,Q2,Average,0
EMP11845,29,Male,Research & Development,R&D Manager,Bachelor's,Married,2,0.9,0.0,64400.0,3.2,2.5,1.7,2,15.6,No,No,<1 Year,Q2,Low,0
EMP11846,27,Female,Research & Development,R&D Manager,PhD,Single,1,1.9,5.3,43000.0,3.4,3.6,2.9,5,4.3,No,No,1-3 Years,Q1,Average,0
EMP11847,33,Female,Human Resources,HR Specialist,Bachelor's,Divorced,3,8.2,9.7,96000.0,1.9,3.2,4.4,3,13.2,No,No,5-10 Years,Q4,Excellent,0
EMP11848,31,Male,Research & Development,Laboratory Technician,Master's,Married,3,6.0,7.5,81800.0,3.7,3.0,3.7,3,11.0,No,No,5-10 Years,Q3,Good,0
EMP11849,35,Female,Research & Development,Laboratory Technician,Master's,Married,3,2.5,5.9,71800.0,3.2,2.6,2.8,4,7.7,No,No,1-3 Years,Q3,Average,0
EMP11850,49,Female,IT,Systems Analyst,Bachelor's,Married,1,2.0,0.2,35200.0,5.0,3.8,2.8,4,9.7,No,Yes,1-3 Years,Q1,Average,1
EMP11851,27,Female,IT,IT Manager,High School,Married,3,4.5,5.5,84100.0,1.7,2.1,3.1,1,4.5,No,No,3-5 Years,Q3,Good,0
EMP11852,41,Male,Research & Development,Laboratory Technician,Bachelor's,Single,3,6.2,9.0,83000.0,4.7,1.8,3.2,3,15.9,No,No,5-10 Years,Q3,Good,0
EMP11853,39,Female,Finance,Accountant,Bachelor's,Single,2,4.1,4.8,55100.0,1.9,1.9,2.9,1,7.2,Yes,No,3-5 Years,Q2,Average,0
EMP11854,27,Male,Research & Development,Research Scientist,Bachelor's,Single,1,1.9,6.2,35400.0,2.2,5.0,2.6,6,10.3,Yes,Yes,1-3 Years,Q1,Average,1
EMP11855,35,Male,IT,IT Support,Bachelor's,Single,1,3.3,8.0,42400.0,3.2,2.5,1.4,4,3.5,No,No,3-5 Years,Q1,Low,0
EMP11856,45,Male,Sales,Sales Representative,Bachelor's,Married,2,1.3,3.7,61700.0,2.3,3.2,1.9,3,5.7,Yes,Yes,1-3 Years,Q2,Low,1
EMP11857,40,Female,IT,Software Engineer,Master's,Single,3,4.5,4.4,80700.0,3.5,3.3,4.2,0,5.9,Yes,No,3-5 Years,Q3,Excellent,0
EMP11858,33,Male,Sales,Sales Representative,Bachelor's,Divorced,1,5.4,9.8,52800.0,3.4,4.2,2.0,3,4.1,No,No,5-10 Years,Q1,Low,0
EMP11859,25,Male,IT,Software Engineer,Bachelor's,Married,3,4.7,7.6,80500.0,2.7,2.9,2.3,3,10.7,No,No,3-5 Years,Q3,Average,0
EMP11860,26,Female,Research & Development,R&D Manager,Master's,Divorced,2,2.0,2.4,65200.0,4.2,1.5,2.6,2,1.9,No,No,1-3 Years,Q2,Average,0
EMP11861,37,Male,Human Resources,HR Manager,Bachelor's,Married,4,9.4,12.1,99700.0,3.9,3.0,1.7,1,4.5,Yes,No,5-10 Years,Q4,Low,0
EMP11862,42,Male,Finance,Accountant,Bachelor's,Married,2,4.5,3.4,70200.0,3.2,3.7,4.0,5,16.9,No,No,3-5 Years,Q3,Good,0
EMP11863,37,Male,Marketing,Marketing Analyst,Bachelor's,Married,5,19.9,21.5,132900.0,3.7,3.0,3.5,5,2.1,No,No,10+ Years,Q4,Good,0
EMP11864,31,Male,Human Resources,Recruiter,Bachelor's,Married,4,5.4,9.8,75300.0,2.0,3.1,3.4,2,19.2,No,No,5-10 Years,Q3,Good,0
EMP11865,30,Female,Marketing,Marketing Analyst,Master's,Married,3,3.4,3.6,90900.0,3.2,2.6,3.9,2,19.9,No,No,3-5 Years,Q4,Good,0
EMP11866,37,Male,Research & Development,R&D Manager,Bachelor's,Married,3,0.6,4.7,74200.0,2.2,2.4,3.3,3,8.1,No,No,<1 Year,Q3,Good,0
EMP11867,35,Female,IT,Systems Analyst,Bachelor's,Married,2,2.8,5.6,63500.0,3.4,2.9,2.5,2,10.0,Yes,No,1-3 Years,Q2,Average,0
EMP11868,30,Male,Finance,Finance Manager,Master's,Married,3,5.2,12.3,83800.0,3.6,2.6,3.1,5,12.3,No,No,5-10 Years,Q3,Good,0
EMP11869,32,Female,IT,IT Manager,Bachelor's,Married,2,1.9,2.4,56300.0,3.3,2.6,3.0,5,9.9,No,No,1-3 Years,Q2,Average,0
EMP11870,41,Male,Sales,Sales Manager,Bachelor's,Divorced,3,1.4,7.3,71900.0,2.2,2.5,3.0,2,4.4,No,No,1-3 Years,Q3,Average,0
EMP11871,26,Male,Finance,Finance Manager,Master's,Single,3,2.0,3.3,69100.0,2.6,3.4,3.6,6,4.7,No,No,1-3 Years,Q2,Good,0
EMP11872,47,Male,Research & Development,Laboratory Technician,PhD,Married,3,5.1,8.9,68700.0,4.1,4.2,2.3,2,12.3,No,No,5-10 Years,Q2,Average,0
EMP11873,24,Male,Sales,Sales Representative,Master's,Married,4,6.0,6.5,101100.0,3.7,3.4,2.7,2,5.7,No,No,5-10 Years,Q4,Average,0
EMP11874,52,Male,IT,Systems Analyst,PhD,Married,2,2.3,3.5,49200.0,2.8,4.5,3.9,4,3.5,No,No,1-3 Years,Q1,Good,0
EMP11875,23,Male,Research & Development,Laboratory Technician,Bachelor's,Divorced,3,4.9,6.4,71600.0,1.8,2.9,1.6,1,9.8,No,No,3-5 Years,Q3,Low,0
EMP11876,37,Female,Research & Development,Laboratory Technician,Bachelor's,Married,1,2.9,6.0,54300.0,4.4,2.7,2.3,2,2.5,No,No,1-3 Years,Q1,Average,0
EMP11877,41,Female,Research & Development,Research Scientist,Bachelor's,Married,2,2.4,0.2,58800.0,4.7,4.7,3.9,2,16.5,Yes,Yes,1-3 Years,Q2,Good,1
EMP11878,47,Male,IT,Software Engineer,Master's,Married,4,6.9,10.3,90100.0,3.6,3.6,2.9,4,9.5,No,No,5-10 Years,Q4,Average,0
EMP11879,43,Male,Marketing,Marketing Manager,PhD,Married,2,5.0,13.2,71800.0,4.0,2.5,3.6,0,12.3,No,No,3-5 Years,Q3,Good,0
EMP11880,45,Male,IT,IT Support,Bachelor's,Married,3,3.9,6.1,85900.0,2.0,3.6,4.4,6,4.9,No,No,3-5 Years,Q3,Excellent,0
EMP11881,23,Male,Sales,Sales Representative,Master's,Single,1,1.6,5.3,40600.0,1.6,1.9,2.9,2,6.8,No,Yes,1-3 Years,Q1,Average,1
EMP11882,30,Male,Sales,Sales Manager,Bachelor's,Single,2,5.1,9.8,68900.0,4.7,2.3,2.9,3,22.3,Yes,Yes,5-10 Years,Q2,Average,1
EMP11883,29,Female,Sales,Sales Executive,Bachelor's,Single,4,7.5,11.4,96200.0,3.8,4.0,3.6,2,26.9,No,No,5-10 Years,Q4,Good,0
EMP11884,38,Female,Finance,Financial Analyst,High School,Single,4,6.2,10.2,96600.0,1.9,3.1,2.5,2,4.9,No,No,5-10 Years,Q4,Average,0
EMP11885,31,Female,IT,Systems Analyst,Master's,Single,3,5.7,11.1,82200.0,3.5,3.7,3.1,1,11.3,No,No,5-10 Years,Q3,Good,0
EMP11886,38,Male,Marketing,Marketing Specialist,Bachelor's,Married,2,0.9,7.4,64500.0,2.0,3.4,4.1,4,12.3,No,No,<1 Year,Q2,Excellent,0
EMP11887,39,Female,Research & Development,Research Scientist,Master's,Married,3,2.7,4.2,77900.0,2.5,2.1,4.5,0,8.9,Yes,No,1-3 Years,Q3,Excellent,0
EMP11888,20,Male,Human Resources,HR Specialist,Bachelor's,Divorced,1,2.0,3.6,50700.0,4.1,2.5,2.8,1,21.9,Yes,No,1-3 Years,Q1,Average,0
EMP11889,36,Female,IT,IT Manager,Bachelor's,Married,1,2.3,4.6,35600.0,3.0,4.8,3.5,3,5.7,No,Yes,1-3 Years,Q1,Good,1
EMP11890,35,Male,Finance,Accountant,Bachelor's,Married,5,9.8,11.5,113100.0,2.9,4.0,3.5,3,9.3,No,No,5-10 Years,Q4,Good,0
EMP11891,33,Male,Marketing,Marketing Manager,Bachelor's,Married,4,9.8,9.9,103200.0,4.6,3.4,3.8,7,1.5,Yes,No,5-10 Years,Q4,Good,0
EMP11892,31,Male,Finance,Finance Manager,Master's,Married,2,4.9,10.2,68700.0,2.9,3.8,2.8,4,9.7,Yes,Yes,3-5 Years,Q2,Average,1
EMP11893,34,Male,IT,IT Manager,Bachelor's,Divorced,5,13.1,12.1,132700.0,4.9,4.3,3.5,5,1.6,Yes,No,10+ Years,Q4,Good,0
EMP11894,42,Female,Sales,Sales Manager,Master's,Single,3,3.0,3.2,68600.0,3.2,3.2,2.9,2,8.8,Yes,No,1-3 Years,Q2,Average,0
EMP11895,27,Male,Research & Development,R&D Manager,Master's,Married,3,6.0,8.5,79600.0,3.3,3.8,3.8,3,18.1,No,No,5-10 Years,Q3,Good,0
EMP11896,27,Male,IT,IT Support,PhD,Divorced,2,5.9,8.1,84900.0,2.3,2.9,3.8,1,10.0,No,No,5-10 Years,Q3,Good,0
EMP11897,37,Female,Marketing,Marketing Specialist,Bachelor's,Single,1,3.6,7.0,51700.0,2.7,5.0,3.4,2,3.8,No,No,3-5 Years,Q1,Good,0
EMP11898,32,Male,Research & Development,Laboratory Technician,PhD,Single,5,12.0,16.4,133700.0,3.6,3.1,3.1,2,8.4,No,No,10+ Years,Q4,Good,0
EMP11899,25,Female,Marketing,Marketing Analyst,Bachelor's,Married,3,4.8,5.4,83500.0,3.6,3.1,1.5,2,30.0,No,Yes,3-5 Years,Q3,Low,1
EMP11900,49,Female,Finance,Financial Analyst,Bachelor's,Married,3,2.6,6.2,69400.0,3.4,3.0,2.4,2,2.7,No,No,1-3 Years,Q3,Average,0
EMP11901,34,Male,Human Resources,HR Specialist,Master's,Married,3,2.1,6.7,71400.0,5.0,4.5,2.5,1,16.3,Yes,No,1-3 Years,Q3,Average,0
EMP11902,30,Male,Sales,Sales Executive,PhD,Married,3,5.4,8.0,67400.0,2.7,2.4,4.3,4,17.0,No,No,5-10 Years,Q2,Excellent,0
EMP11903,43,Female,IT,IT Manager,Bachelor's,Single,2,6.8,13.3,72500.0,3.0,5.0,2.9,1,11.3,No,No,5-10 Years,Q3,Average,0
EMP11904,21,Male,Sales,Sales Representative,Bachelor's,Divorced,2,1.0,2.2,44900.0,2.9,4.8,2.8,3,9.8,No,No,<1 Year,Q1,Average,0
EMP11905,44,Female,Human Resources,HR Manager,Master's,Single,5,12.5,16.0,134900.0,4.0,3.1,3.3,3,12.3,Yes,No,10+ Years,Q4,Good,0
EMP11906,36,Male,Finance,Accountant,Master's,Single,2,7.2,8.8,72200.0,3.6,3.8,2.8,2,9.6,No,No,5-10 Years,Q3,Average,0
EMP11907,33,Male,Research & Development,R&D Manager,Bachelor's,Single,1,5.5,7.2,59200.0,2.6,1.8,2.1,4,16.6,No,No,5-10 Years,Q2,Average,0
EMP11908,29,Male,Sales,Sales Manager,Bachelor's,Single,3,5.3,9.8,91900.0,2.9,3.7,2.4,3,10.8,Yes,Yes,5-10 Years,Q4,Average,1
EMP11909,41,Female,Research & Development,Laboratory Technician,Master's,Single,3,3.6,6.3,81400.0,3.3,3.8,2.7,2,9.6,No,No,3-5 Years,Q3,Average,0
EMP11910,43,Male,IT,Systems Analyst,Bachelor's,Married,4,7.0,10.1,113200.0,2.2,3.9,3.1,5,5.9,Yes,No,5-10 Years,Q4,Good,0
EMP11911,28,Male,Research & Development,Research Scientist,Bachelor's,Single,2,5.5,9.3,55000.0,4.0,2.5,2.6,3,10.6,No,No,5-10 Years,Q2,Average,0
EMP11912,40,Female,IT,Systems Analyst,PhD,Single,2,4.4,8.4,69500.0,5.0,1.5,2.7,2,3.8,No,No,3-5 Years,Q3,Average,0
EMP11913,44,Female,Marketing,Marketing Specialist,PhD,Married,3,3.1,5.4,78400.0,4.4,2.4,4.0,4,7.1,No,Yes,3-5 Years,Q3,Good,1
EMP11914,31,Male,IT,IT Support,Bachelor's,Single,2,2.8,8.5,56300.0,2.5,2.7,3.6,5,3.5,No,No,1-3 Years,Q2,Good,0
EMP11915,28,Female,IT,IT Manager,Bachelor's,Married,1,2.4,4.0,49000.0,3.3,3.2,4.4,4,4.4,No,No,1-3 Years,Q1,Excellent,0
EMP11916,24,Female,Marketing,Marketing Specialist,Bachelor's,Married,2,2.6,5.4,67900.0,3.3,2.5,2.3,11,2.1,No,No,1-3 Years,Q2,Average,0
EMP11917,41,Female,IT,IT Manager,Bachelor's,Divorced,1,6.6,5.3,58800.0,1.5,3.4,3.4,4,1.3,Yes,No,5-10 Years,Q2,Good,0
EMP11918,36,Female,Sales,Sales Representative,Bachelor's,Divorced,1,0.9,3.8,44200.0,2.1,3.4,2.9,3,9.4,Yes,No,<1 Year,Q1,Average,0
EMP11919,25,Male,Sales,Sales Manager,Bachelor's,Divorced,2,2.2,6.7,55600.0,4.0,3.1,3.1,3,21.7,No,No,1-3 Years,Q2,Good,0
EMP11920,29,Male,Research & Development,R&D Manager,Master's,Single,1,0.6,6.1,42000.0,3.1,1.0,4.5,3,14.5,No,No,<1 Year,Q1,Excellent,0
EMP11921,30,Female,Sales,Sales Executive,PhD,Single,3,0.6,5.0,70300.0,3.7,3.9,2.5,2,2.0,Yes,No,<1 Year,Q3,Average,0
EMP11922,39,Female,Sales,Sales Manager,Bachelor's,Married,2,2.9,7.9,77900.0,3.7,2.3,2.8,2,21.1,No,Yes,1-3 Years,Q3,Average,1
EMP11923,39,Female,Sales,Sales Manager,Bachelor's,Divorced,5,8.0,10.5,110800.0,3.3,1.6,4.4,4,6.6,No,No,5-10 Years,Q4,Excellent,0
EMP11924,27,Female,Research & Development,R&D Manager,Bachelor's,Single,3,4.3,5.5,84800.0,2.0,3.2,2.5,3,16.7,No,No,3-5 Years,Q3,Average,0
EMP11925,34,Female,Research & Development,Laboratory Technician,High School,Single,4,8.7,7.5,96400.0,3.5,1.9,3.5,6,7.0,No,No,5-10 Years,Q4,Good,0
EMP11926,44,Male,Human Resources,Recruiter,Master's,Single,3,3.5,3.8,75800.0,3.8,3.2,3.4,2,12.4,Yes,No,3-5 Years,Q3,Good,0
EMP11927,30,Male,Finance,Accountant,Bachelor's,Married,3,3.9,4.1,83100.0,1.0,3.1,2.6,6,6.9,No,No,3-5 Years,Q3,Average,0
